Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
34,,Mollusca,259,269,3.74,1,,,,Exact,9.41426,0,"Mollusca Linnaeus, 1758",Mollusca,urn:lsid:irmng.org:taxname:175,181,IRMNG,Biota|Animalia|Mollusca,
35,,Pelta,8479,8484,2.77,1,,,,Exact,9.41461,0,"Pelta Quatrefages, 1844",Pelta,BFH9W,1,Catalogue of Life,Biota|Animalia|Mollusca|Gastropoda|Heterobranchia|Euthyneura|Tectipleura|Runcinida|Runcinoidea|Runcinidae|Runcina,
36,,Pelvetia,9140,9149,4.22,1,,,,Exact,9.41496,0,"Pelvetia Decaisne & Thuret, 1845",Pelvetia,7PQPL,1,Catalogue of Life,Biota|Chromista|Ochrophyta|Phaeophyceae|Fucales|Fucaceae|Pelvetia,
37,,Pelvetia fastigiata,890,910,12.56,2,,,,Exact,9.41426,0,Pelvetia fastigiata J. Ag.,Pelvetia fastigiata,11348,3,ITIS,Chromista|Chromista|Phaeophyta|Phaeophyceae|Fucales|Fucaceae|Pelvetia|Pelvetia fastigiata,
38,,Peyssonelia,15009,15021,5.76,1,,,,Exact,9.41453,0,Peyssonelia Boivin ex Webb & Berthel.,Peyssonelia,9CNFS,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Cytisus,
39,,Peyssonelia pacifica,14145,14165,13.39,2,,,,Fuzzy,9.39121,1,Peyssonnelia pacifica Kylin,Peyssonnelia pacifica,5024,195,AlgaeBase,Rhodophyta|Florideophyceae|Peyssonneliales|Peyssonneliaceae|Peyssonnelia|Peyssonnelia pacifica,
40,,Phyllospadix scouleri,14332,14353,11.34,2,,,,Exact,9.41496,0,Phyllospadix scouleri Hook.,Phyllospadix scouleri,77FQ6,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Alismatales|Zosteraceae|Phyllospadix|Phyllospadix scouleri,
41,,Porphyra perforata,14123,14141,12.25,2,,,,Exact,9.41426,0,Porphyra perforata J. Ag.,Porphyra perforata,11549,3,ITIS,Plantae|Biliphyta|Rhodophyta|Eurhodophytina|Bangiophyceae|Bangiales|Bangiaceae|Porphyra|Porphyra perforata,
42,,Postelsia,9162,9171,3.68,1,,,,Exact,9.41496,0,"Postelsia Ruprecht, 1852",Postelsia,7PTWR,1,Catalogue of Life,Biota|Chromista|Ochrophyta|Phaeophyceae|Laminariales|Laminariaceae|Postelsia,
43,,Postelsia palmaeformis,14231,14253,10.94,2,,,,Exact,9.41426,0,Postelsia palmaeformis Ruprecht,Postelsia palmaeformis,11280,3,ITIS,Chromista|Chromista|Phaeophyta|Phaeophyceae|Laminariales|Lessoniaceae|Postelsia|Postelsia palmaeformis,
44,,Postelsia stipes,12681,12698,9.45,2,,,,PartialExact,8.65558,0,"Postelsia Ruprecht, 1852",Postelsia,7PTWR,1,Catalogue of Life,Biota|Chromista|Ochrophyta|Phaeophyceae|Laminariales|Laminariaceae|Postelsia,
45,,Prasiola meridionalis,13874,13895,12.81,2,,,,Exact,9.41426,0,Prasiola meridionalis Setchell & N.L.Gardner,Prasiola meridionalis,1080,195,AlgaeBase,Chlorophyta|Trebouxiophyceae|Prasiolales|Prasiolaceae|Prasiola|Prasiola meridionalis,
46,,Prosobranchia,282,297,5.10,1,,,,Exact,9.41426,0,"Prosobranchia Milne Edwards, 1848",Prosobranchia,urn:lsid:marinespecies.org:taxname:102,9,WoRMS,,
47,,Pylaiella gardneri,14561,14579,12.88,2,,,,Exact,9.41426,0,Pylaiella gardneri Collins,Pylaiella gardneri,4889,195,AlgaeBase,Ochrophyta|Phaeophyceae|Ectocarpales|Acinetosporaceae|Pylaiella|Pylaiella gardneri,
48,,Rhodoglossum affine,836,855,5.34,2,,,,Exact,9.41391,0,Rhodoglossum affine (Harvey) Kylin,Rhodoglossum affine,16162,195,AlgaeBase,Rhodophyta|Florideophyceae|Gigartinales|Gigartinaceae|Mazzaella|Mazzaella affinis,
49,,Ulva,13927,13931,2.90,1,,,,Exact,9.41496,0,"Ulva Linnaeus, 1753",Ulva,84Q9,1,Catalogue of Life,Biota|Plantae|Chlorophyta|Chlorophytina|Ulvophyceae|Ulvales|Ulvaceae|Ulva,
